pair_id,sun_delta_deg,shift_x,shift_y,seed,gsd_mpp,cell_row,cell_col,state,n_inliers,n_raw,local_inlier_ratio,median_inlier_residual_px,area_dx,area_dy,area_ncc,area_agrees,true_error_px,true_error_m,global_contradicted,global_shift_dx,global_shift_dy,global_ncc,method_used,fallback_rmse_gt_px,pair_rmse_gt_px,pair_inlier_ratio
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,5,5,verified,25,25,1.0,0.18374550411666862,0.0,0.0,0.9963632138500046,True,0.3322007954120636,19.932047724723816,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,5,6,verified,32,32,1.0,0.12780607965201735,0.0,0.0,0.9951257951133899,True,0.35198110342025757,21.118866205215454,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,5,7,verified,18,18,1.0,0.10872137091548245,0.0,0.0,0.801763274379629,True,0.3752765655517578,22.51659393310547,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,0,weak,17,17,1.0,0.27827173614829426,-13.0,-3.0,0.637248919584936,False,0.2761152684688568,16.56691610813141,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,1,verified,30,30,1.0,0.21580018310366011,0.0,0.0,0.9991877488599782,True,0.28704315423965454,17.222589254379272,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,2,verified,31,31,1.0,0.17856338424117568,0.0,0.0,0.9898100917405298,True,0.3003872334957123,18.023234009742737,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,3,verified,31,31,1.0,0.16238736323265235,0.0,0.0,0.9974283513606742,True,0.31640490889549255,18.984294533729553,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,4,verified,27,27,1.0,0.1697973755773118,0.0,0.0,0.9979604593920602,True,0.33533012866973877,20.119807720184326,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,5,verified,31,31,1.0,0.19479493468436554,0.0,0.0,0.9956348608603566,True,0.3574739694595337,21.44843816757202,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
synthetic_d000_x+12.37_y-8.63_s0,0.0,12.37,-8.63,0,60.0,6,6,verified,32,32,1.0,0.1415756285706524,0.0,0.0,0.9882168298984915,True,0.3830507695674896,22.983046174049377,False,0,0,0.6692707422433786,loftr+magsac++,,0.33406883478164673,0.9986559139784946
